charge_id,vehicle_id,station_id,start_time,charge_duration_min,start_soc_percent,end_soc_percent,average_power_kw,max_temperature_c,charging_status
CHG0002413,EV000068,ST004,2025-11-29T12:00:00Z,28.9,16.79,91.24,43.89,41.42,completed
CHG0002414,EV000044,ST002,2025-11-29T15:00:00Z,35.8,39.38,85.19,33.82,49.33,completed
CHG0002415,EV000492,ST002,2025-11-29T18:00:00Z,36.8,22.19,97.64,48.3,33.69,completed
CHG0002416,EV000367,ST001,2025-11-29T21:00:00Z,96.0,30.62,93.59,44.82,30.81,completed
CHG0002417,EV000217,ST003,2025-11-30T00:00:00Z,48.4,25.59,82.52,49.66,36.92,completed
CHG0002418,EV000388,ST001,2025-11-30T03:00:00Z,51.7,19.37,77.72,57.34,27.65,completed
CHG0002419,EV000278,ST001,2025-11-30T06:00:00Z,49.1,35.56,88.78,35.02,40.09,completed
CHG0002420,EV000300,ST001,2025-11-30T09:00:00Z,47.7,44.44,96.01,86.21,54.38,completed
CHG0002421,EV000291,ST001,2025-11-30T12:00:00Z,38.6,29.45,93.58,64.37,47.7,completed
CHG0002422,EV000467,ST002,2025-11-30T15:00:00Z,44.7,28.83,97.88,55.85,38.15,completed
CHG0002423,EV000107,ST002,2025-11-30T18:00:00Z,34.5,43.82,80.79,61.45,53.76,completed
CHG0002424,EV000303,ST003,2025-11-30T21:00:00Z,53.3,35.33,88.55,53.95,39.5,completed
CHG0002425,EV000091,ST002,2025-12-01T00:00:00Z,96.6,34.86,71.13,56.02,35.77,completed
CHG0002426,EV000257,ST004,2025-12-01T03:00:00Z,39.7,30.79,93.51,38.88,38.04,completed
CHG0002427,EV000192,ST001,2025-12-01T06:00:00Z,49.4,32.48,95.93,58.79,45.96,completed
CHG0002428,EV000237,ST001,2025-12-01T09:00:00Z,54.8,44.88,70.55,64.77,39.54,completed
CHG0002429,EV000128,ST004,2025-12-01T12:00:00Z,47.6,39.56,87.82,54.86,35.24,completed
CHG0002430,EV000116,ST003,2025-12-01T15:00:00Z,55.2,40.72,80.8,67.63,39.2,completed
CHG0002431,EV000492,ST004,2025-12-01T18:00:00Z,36.1,43.77,94.01,43.56,37.38,completed
CHG0002432,EV000203,ST004,2025-12-01T21:00:00Z,34.0,19.74,80.05,44.23,42.54,completed
CHG0002433,EV000177,ST001,2025-12-02T00:00:00Z,72.5,32.62,89.06,52.96,36.46,completed
CHG0002434,EV000422,ST001,2025-12-02T03:00:00Z,46.2,13.75,73.0,49.74,32.51,completed
CHG0002435,EV000332,ST003,2025-12-02T06:00:00Z,100.3,23.49,73.33,56.71,39.71,completed
CHG0002436,EV000149,ST003,2025-12-02T09:00:00Z,55.9,18.91,76.82,56.93,38.32,completed
CHG0002437,EV000102,ST001,2025-12-02T12:00:00Z,44.9,26.61,85.52,49.17,46.53,completed
CHG0002438,EV000095,ST002,2025-12-02T15:00:00Z,43.5,11.88,76.12,56.03,55.33,completed
CHG0002439,EV000489,ST003,2025-12-02T18:00:00Z,87.7,38.2,79.6,47.18,34.16,completed
CHG0002440,EV000281,ST004,2025-12-02T21:00:00Z,42.7,25.83,84.39,51.45,37.94,completed
CHG0002441,EV000196,ST001,2025-12-03T00:00:00Z,41.1,40.87,92.77,41.16,37.24,completed
CHG0002442,EV000017,ST002,2025-12-03T03:00:00Z,45.0,34.38,91.89,59.51,41.31,completed
CHG0002443,EV000213,ST002,2025-12-03T06:00:00Z,46.6,28.97,72.91,63.6,41.56,completed
CHG0002444,EV000274,ST003,2025-12-03T09:00:00Z,45.7,16.8,71.88,42.4,35.54,completed
CHG0002445,EV000346,ST002,2025-12-03T12:00:00Z,47.1,25.3,88.06,65.3,38.44,completed
CHG0002446,EV000113,ST002,2025-12-03T15:00:00Z,53.3,21.31,79.33,49.23,49.43,completed
CHG0002447,EV000322,ST004,2025-12-03T18:00:00Z,117.8,30.52,72.65,47.34,41.77,completed
CHG0002448,EV000142,ST004,2025-12-03T21:00:00Z,50.6,19.56,93.52,54.81,41.15,completed
CHG0002449,EV000328,ST003,2025-12-04T00:00:00Z,40.8,35.5,88.33,67.55,37.45,completed
CHG0002450,EV000136,ST001,2025-12-04T03:00:00Z,49.9,33.22,73.8,54.11,46.59,completed
CHG0002451,EV000176,ST004,2025-12-04T06:00:00Z,55.1,18.78,87.17,59.1,45.87,completed
CHG0002452,EV000123,ST003,2025-12-04T09:00:00Z,46.3,40.07,70.35,49.3,38.75,completed
CHG0002453,EV000006,ST003,2025-12-04T12:00:00Z,49.0,40.3,74.21,56.8,39.17,completed
CHG0002454,EV000492,ST004,2025-12-04T15:00:00Z,50.7,19.4,84.58,55.7,39.69,completed
CHG0002455,EV000078,ST002,2025-12-04T18:00:00Z,50.9,42.51,75.72,47.5,34.97,completed
CHG0002456,EV000151,ST004,2025-12-04T21:00:00Z,84.1,19.23,70.99,67.44,35.29,completed
CHG0002457,EV000267,ST003,2025-12-05T00:00:00Z,45.0,27.53,88.01,58.8,35.3,completed
CHG0002458,EV000158,ST001,2025-12-05T03:00:00Z,47.6,30.8,77.99,62.31,38.63,completed
CHG0002459,EV000023,ST001,2025-12-05T06:00:00Z,51.9,38.01,91.19,41.18,53.13,completed
CHG0002460,EV000296,ST004,2025-12-05T09:00:00Z,44.6,27.44,95.01,54.89,40.99,completed
CHG0002461,EV000388,ST001,2025-12-05T12:00:00Z,48.0,42.95,73.12,34.64,36.39,completed
CHG0002462,EV000309,ST002,2025-12-05T15:00:00Z,48.1,23.7,70.23,63.49,31.94,completed
CHG0002463,EV000269,ST004,2025-12-05T18:00:00Z,98.6,28.39,87.67,63.6,43.89,completed
CHG0002464,EV000185,ST004,2025-12-05T21:00:00Z,45.7,30.51,77.97,59.82,40.5,completed
CHG0002465,EV000390,ST001,2025-12-06T00:00:00Z,47.9,10.34,81.91,38.0,41.04,completed
CHG0002466,EV000114,ST002,2025-12-06T03:00:00Z,62.3,11.05,91.16,57.42,37.85,completed
CHG0002467,EV000194,ST003,2025-12-06T06:00:00Z,51.9,31.69,77.76,54.38,33.48,completed
CHG0002468,EV000454,ST002,2025-12-06T09:00:00Z,56.2,37.75,96.08,46.89,52.52,completed
CHG0002469,EV000034,ST002,2025-12-06T12:00:00Z,44.3,24.65,97.55,48.36,51.68,completed
CHG0002470,EV000190,ST004,2025-12-06T15:00:00Z,53.9,41.83,93.99,48.99,35.15,completed
CHG0002471,EV000056,ST001,2025-12-06T18:00:00Z,54.6,16.98,83.32,64.31,55.71,completed
CHG0002472,EV000225,ST004,2025-12-06T21:00:00Z,47.6,40.05,83.69,43.16,34.41,completed
CHG0002473,EV000399,ST002,2025-12-07T00:00:00Z,46.2,39.13,95.13,51.64,53.13,completed
CHG0002474,EV000166,ST001,2025-12-07T03:00:00Z,57.7,28.08,79.94,61.62,30.18,completed
CHG0002475,EV000441,ST003,2025-12-07T06:00:00Z,40.8,15.38,94.41,60.71,49.46,completed
CHG0002476,EV000352,ST001,2025-12-07T09:00:00Z,45.7,30.46,91.37,66.72,43.86,completed
CHG0002477,EV000306,ST001,2025-12-07T12:00:00Z,38.9,34.51,81.07,53.11,47.07,completed
CHG0002478,EV000453,ST003,2025-12-07T15:00:00Z,51.6,27.82,74.76,56.52,37.13,completed
CHG0002479,EV000158,ST003,2025-12-07T18:00:00Z,57.2,14.29,96.36,49.08,44.21,completed
CHG0002480,EV000104,ST004,2025-12-07T21:00:00Z,55.9,23.64,72.07,47.8,39.34,completed
CHG0002481,EV000040,ST001,2025-12-08T00:00:00Z,46.5,30.73,90.01,59.34,40.48,completed
CHG0002482,EV000075,ST004,2025-12-08T03:00:00Z,80.7,21.25,93.34,54.41,34.17,completed
CHG0002483,EV000264,ST003,2025-12-08T06:00:00Z,40.9,38.11,73.72,59.64,34.75,completed
CHG0002484,EV000022,ST004,2025-12-08T09:00:00Z,43.4,21.97,75.23,40.87,42.46,completed
CHG0002485,EV000300,ST004,2025-12-08T12:00:00Z,55.2,29.04,89.07,66.24,51.94,completed
CHG0002486,EV000108,ST002,2025-12-08T15:00:00Z,88.8,35.09,96.96,55.55,34.27,completed
CHG0002487,EV000364,ST003,2025-12-08T18:00:00Z,38.7,15.55,79.05,45.1,38.26,completed
CHG0002488,EV000271,ST002,2025-12-08T21:00:00Z,51.3,17.02,87.79,46.41,34.27,completed
CHG0002489,EV000468,ST002,2025-12-09T00:00:00Z,46.8,21.99,74.05,58.67,46.54,completed
CHG0002490,EV000162,ST003,2025-12-09T03:00:00Z,35.3,12.7,94.29,66.07,30.26,completed
CHG0002491,EV000110,ST004,2025-12-09T06:00:00Z,31.8,26.55,79.17,55.03,42.21,completed
CHG0002492,EV000220,ST004,2025-12-09T09:00:00Z,30.9,34.03,75.99,43.95,35.59,completed
CHG0002493,EV000131,ST003,2025-12-09T12:00:00Z,44.3,18.67,94.23,59.97,39.96,completed
CHG0002494,EV000094,ST003,2025-12-09T15:00:00Z,38.6,32.01,90.85,60.44,38.56,completed
CHG0002495,EV000207,ST001,2025-12-09T18:00:00Z,47.1,33.62,95.8,50.22,39.12,completed
CHG0002496,EV000100,ST002,2025-12-09T21:00:00Z,53.9,27.62,95.07,49.94,35.52,completed
CHG0002497,EV000375,ST004,2025-12-10T00:00:00Z,52.6,18.5,91.05,51.43,32.57,completed
CHG0002498,EV000078,ST002,2025-12-10T03:00:00Z,41.4,39.27,74.29,54.67,39.44,completed
CHG0002499,EV000319,ST001,2025-12-10T06:00:00Z,49.3,11.49,88.69,60.36,42.94,completed
CHG0002500,EV000393,ST002,2025-12-10T09:00:00Z,44.3,17.21,77.02,55.26,36.97,completed
CHG0002501,EV000362,ST004,2025-12-10T12:00:00Z,54.9,37.0,96.3,75.4,34.08,completed
CHG0002502,EV000229,ST001,2025-12-10T15:00:00Z,28.5,13.28,97.67,57.85,41.17,completed
CHG0002503,EV000348,ST003,2025-12-10T18:00:00Z,48.2,39.82,71.99,40.87,27.54,completed
CHG0002504,EV000332,ST003,2025-12-10T21:00:00Z,92.8,21.6,85.79,40.48,40.01,completed
CHG0002505,EV000007,ST004,2025-12-11T00:00:00Z,102.1,17.85,81.58,60.86,44.72,completed
CHG0002506,EV000362,ST002,2025-12-11T03:00:00Z,39.2,39.99,83.52,50.38,41.78,completed
CHG0002507,EV000107,ST003,2025-12-11T06:00:00Z,47.3,26.55,81.88,50.56,53.24,completed
CHG0002508,EV000226,ST003,2025-12-11T09:00:00Z,46.4,19.04,94.78,54.84,43.56,completed
CHG0002509,EV000248,ST003,2025-12-11T12:00:00Z,40.1,19.5,80.35,36.23,35.27,completed
CHG0002510,EV000153,ST003,2025-12-11T15:00:00Z,38.4,42.75,73.96,54.44,38.05,completed
CHG0002511,EV000341,ST003,2025-12-11T18:00:00Z,88.0,15.42,87.14,64.53,48.94,completed
CHG0002512,EV000108,ST001,2025-12-11T21:00:00Z,83.5,35.48,77.69,58.13,39.29,completed
CHG0002513,EV000382,ST004,2025-12-12T00:00:00Z,48.6,34.34,70.34,62.04,37.99,completed
CHG0002514,EV000260,ST002,2025-12-12T03:00:00Z,40.7,19.5,90.83,58.83,27.48,completed
CHG0002515,EV000174,ST004,2025-12-12T06:00:00Z,38.2,18.69,96.92,59.45,35.34,completed
CHG0002516,EV000221,ST001,2025-12-12T09:00:00Z,40.5,36.69,86.02,47.1,40.23,completed
CHG0002517,EV000055,ST002,2025-12-12T12:00:00Z,44.2,26.53,95.24,51.22,30.92,completed
CHG0002518,EV000317,ST004,2025-12-12T15:00:00Z,47.8,43.59,87.7,48.58,34.96,completed
CHG0002519,EV000154,ST003,2025-12-12T18:00:00Z,43.2,13.54,97.54,54.17,41.81,completed
CHG0002520,EV000426,ST004,2025-12-12T21:00:00Z,46.7,34.88,82.04,37.15,39.68,completed
CHG0002521,EV000445,ST004,2025-12-13T00:00:00Z,50.7,42.83,96.08,65.11,39.76,completed
CHG0002522,EV000026,ST001,2025-12-13T03:00:00Z,58.6,28.06,94.72,56.63,37.69,completed
CHG0002523,EV000230,ST004,2025-12-13T06:00:00Z,107.5,29.28,86.89,64.07,40.77,completed
CHG0002524,EV000065,ST001,2025-12-13T09:00:00Z,82.6,42.65,78.62,53.77,40.59,completed
CHG0002525,EV000007,ST004,2025-12-13T12:00:00Z,103.5,13.91,79.94,54.84,39.74,completed
CHG0002526,EV000425,ST002,2025-12-13T15:00:00Z,49.5,22.78,87.26,47.71,35.65,completed
CHG0002527,EV000385,ST001,2025-12-13T18:00:00Z,53.0,23.53,78.69,46.51,34.91,completed
CHG0002528,EV000217,ST004,2025-12-13T21:00:00Z,46.0,33.68,71.38,42.78,32.98,completed
CHG0002529,EV000409,ST002,2025-12-14T00:00:00Z,38.6,13.3,82.2,47.62,34.97,completed
CHG0002530,EV000284,ST003,2025-12-14T03:00:00Z,58.3,36.86,82.31,43.17,51.66,completed
CHG0002531,EV000103,ST003,2025-12-14T06:00:00Z,52.7,15.44,72.59,50.84,53.13,completed
CHG0002532,EV000309,ST001,2025-12-14T09:00:00Z,39.2,39.25,78.77,60.79,37.56,completed
CHG0002533,EV000086,ST002,2025-12-14T12:00:00Z,50.1,25.36,87.15,68.94,54.33,completed
CHG0002534,EV000120,ST002,2025-12-14T15:00:00Z,50.7,13.23,92.74,49.74,38.63,completed
CHG0002535,EV000156,ST004,2025-12-14T18:00:00Z,65.6,18.98,80.47,65.44,38.89,completed
CHG0002536,EV000106,ST004,2025-12-14T21:00:00Z,38.0,35.32,85.69,61.28,36.08,completed
CHG0002537,EV000066,ST002,2025-12-15T00:00:00Z,40.5,22.28,75.27,60.46,30.26,completed
CHG0002538,EV000420,ST003,2025-12-15T03:00:00Z,62.4,31.82,90.41,53.61,46.97,completed
CHG0002539,EV000498,ST004,2025-12-15T06:00:00Z,45.3,13.48,71.31,58.97,38.24,completed
CHG0002540,EV000174,ST004,2025-12-15T09:00:00Z,44.7,14.15,96.25,74.78,34.37,completed
CHG0002541,EV000226,ST001,2025-12-15T12:00:00Z,27.6,18.08,93.89,51.91,43.19,completed
CHG0002542,EV000175,ST002,2025-12-15T15:00:00Z,48.8,20.51,89.82,45.92,37.04,completed
CHG0002543,EV000322,ST002,2025-12-15T18:00:00Z,93.4,31.76,76.39,50.51,39.08,completed
CHG0002544,EV000034,ST004,2025-12-15T21:00:00Z,45.6,26.1,77.31,71.42,54.92,completed
CHG0002545,EV000418,ST004,2025-12-16T00:00:00Z,49.9,41.01,89.38,68.95,39.56,completed
CHG0002546,EV000015,ST003,2025-12-16T03:00:00Z,44.7,30.59,86.38,63.93,42.13,completed
CHG0002547,EV000381,ST002,2025-12-16T06:00:00Z,49.8,34.44,70.48,50.7,36.75,completed
CHG0002548,EV000497,ST004,2025-12-16T09:00:00Z,33.2,22.1,77.73,65.05,47.67,completed
CHG0002549,EV000352,ST004,2025-12-16T12:00:00Z,32.2,11.27,75.94,49.8,38.43,completed
CHG0002550,EV000335,ST002,2025-12-16T15:00:00Z,54.1,17.62,71.06,62.58,51.38,completed
CHG0002551,EV000448,ST003,2025-12-16T18:00:00Z,54.4,26.48,73.61,62.6,36.95,completed
CHG0002552,EV000095,ST003,2025-12-16T21:00:00Z,44.6,34.85,89.11,63.0,49.16,completed
CHG0002553,EV000144,ST003,2025-12-17T00:00:00Z,50.6,18.48,93.88,47.31,41.57,completed
CHG0002554,EV000264,ST004,2025-12-17T03:00:00Z,44.8,20.64,74.16,52.66,33.36,completed
CHG0002555,EV000011,ST001,2025-12-17T06:00:00Z,46.8,32.72,90.21,50.37,39.21,completed
CHG0002556,EV000307,ST003,2025-12-17T09:00:00Z,44.2,14.14,97.11,75.82,47.42,completed
CHG0002557,EV000039,ST001,2025-12-17T12:00:00Z,99.9,34.85,82.33,56.29,32.72,completed
CHG0002558,EV000439,ST001,2025-12-17T15:00:00Z,45.7,30.73,73.48,46.96,41.39,completed
CHG0002559,EV000155,ST003,2025-12-17T18:00:00Z,48.5,31.19,91.68,56.69,50.69,completed
CHG0002560,EV000293,ST004,2025-12-17T21:00:00Z,98.2,18.87,93.08,56.86,41.0,completed
CHG0002561,EV000187,ST003,2025-12-18T00:00:00Z,45.3,42.56,96.68,56.92,42.31,completed
CHG0002562,EV000426,ST003,2025-12-18T03:00:00Z,50.8,22.59,72.32,52.68,33.41,completed
CHG0002563,EV000323,ST001,2025-12-18T06:00:00Z,54.1,10.98,84.25,60.76,39.22,completed
CHG0002564,EV000415,ST003,2025-12-18T09:00:00Z,37.3,27.33,92.86,49.02,43.29,completed
CHG0002565,EV000207,ST002,2025-12-18T12:00:00Z,48.6,28.91,80.8,58.49,39.69,completed
CHG0002566,EV000468,ST002,2025-12-18T15:00:00Z,34.2,18.77,91.22,49.8,50.14,completed
CHG0002567,EV000075,ST001,2025-12-18T18:00:00Z,90.7,11.79,74.26,45.98,39.4,completed
CHG0002568,EV000171,ST004,2025-12-18T21:00:00Z,46.8,32.03,73.54,55.64,39.3,completed
CHG0002569,EV000395,ST002,2025-12-19T00:00:00Z,38.9,15.2,83.87,57.94,53.75,completed
CHG0002570,EV000018,ST001,2025-12-19T03:00:00Z,43.4,13.88,83.5,44.02,39.2,completed
CHG0002571,EV000030,ST003,2025-12-19T06:00:00Z,44.9,22.38,83.15,64.15,34.05,completed
CHG0002572,EV000174,ST003,2025-12-19T09:00:00Z,53.5,32.87,87.16,40.4,44.14,completed
CHG0002573,EV000028,ST001,2025-12-19T12:00:00Z,43.8,13.07,77.05,39.85,34.78,completed
CHG0002574,EV000139,ST003,2025-12-19T15:00:00Z,43.5,43.55,93.18,52.54,28.89,completed
CHG0002575,EV000268,ST003,2025-12-19T18:00:00Z,32.3,29.22,89.04,64.87,40.56,completed
CHG0002576,EV000244,ST001,2025-12-19T21:00:00Z,33.3,36.92,95.99,56.39,33.35,completed
CHG0002577,EV000383,ST003,2025-12-20T00:00:00Z,47.4,44.16,83.97,55.34,30.08,completed
CHG0002578,EV000488,ST001,2025-12-20T03:00:00Z,39.0,39.73,84.91,47.9,34.99,completed
CHG0002579,EV000236,ST001,2025-12-20T06:00:00Z,53.7,34.77,77.26,57.76,39.38,completed
CHG0002580,EV000161,ST002,2025-12-20T09:00:00Z,45.8,20.88,76.75,58.7,38.99,completed
CHG0002581,EV000149,ST002,2025-12-20T12:00:00Z,41.3,13.21,97.19,59.86,38.58,completed
CHG0002582,EV000238,ST001,2025-12-20T15:00:00Z,39.5,19.72,92.21,43.16,53.56,completed
CHG0002583,EV000435,ST003,2025-12-20T18:00:00Z,51.6,34.8,71.2,67.37,33.53,completed
CHG0002584,EV000393,ST001,2025-12-20T21:00:00Z,45.2,40.86,85.87,55.32,42.04,completed
CHG0002585,EV000126,ST004,2025-12-21T00:00:00Z,53.6,36.98,71.5,66.96,44.89,completed
CHG0002586,EV000289,ST001,2025-12-21T03:00:00Z,50.5,20.43,91.12,63.11,35.0,completed
CHG0002587,EV000065,ST001,2025-12-21T06:00:00Z,87.1,41.48,86.99,56.5,44.05,completed
CHG0002588,EV000140,ST002,2025-12-21T09:00:00Z,30.5,24.53,97.02,58.31,54.77,completed
CHG0002589,EV000248,ST002,2025-12-21T12:00:00Z,59.8,35.81,95.14,51.83,47.37,completed
CHG0002590,EV000181,ST001,2025-12-21T15:00:00Z,50.3,43.66,71.76,47.62,52.77,completed
CHG0002591,EV000089,ST003,2025-12-21T18:00:00Z,53.1,25.88,83.6,66.4,34.14,completed
CHG0002592,EV000014,ST002,2025-12-21T21:00:00Z,42.1,15.0,79.5,55.91,34.74,completed
CHG0002593,EV000345,ST003,2025-12-22T00:00:00Z,46.5,24.87,85.34,51.85,37.1,completed
CHG0002594,EV000184,ST004,2025-12-22T03:00:00Z,61.7,38.31,95.63,41.02,35.44,completed
CHG0002595,EV000449,ST003,2025-12-22T06:00:00Z,49.5,16.5,84.49,40.39,53.5,completed
CHG0002596,EV000147,ST002,2025-12-22T09:00:00Z,45.7,22.33,95.77,60.22,40.95,completed
CHG0002597,EV000291,ST001,2025-12-22T12:00:00Z,49.6,37.41,78.09,56.99,31.25,completed
CHG0002598,EV000076,ST004,2025-12-22T15:00:00Z,62.4,24.44,97.19,76.13,49.01,completed
CHG0002599,EV000136,ST001,2025-12-22T18:00:00Z,54.2,20.07,90.25,47.67,59.43,completed
CHG0002600,EV000494,ST004,2025-12-22T21:00:00Z,41.3,37.31,86.17,47.51,56.43,completed
CHG0002601,EV000076,ST004,2025-12-23T00:00:00Z,44.9,28.13,81.48,41.3,47.17,completed
CHG0002602,EV000274,ST001,2025-12-23T03:00:00Z,39.9,44.17,75.14,48.17,32.3,completed
CHG0002603,EV000281,ST002,2025-12-23T06:00:00Z,56.0,38.66,95.3,54.87,39.3,completed
CHG0002604,EV000367,ST001,2025-12-23T09:00:00Z,97.7,19.26,75.82,57.64,31.96,completed
CHG0002605,EV000498,ST002,2025-12-23T12:00:00Z,52.7,22.31,82.6,59.42,43.38,completed
CHG0002606,EV000437,ST002,2025-12-23T15:00:00Z,38.3,21.46,94.53,45.42,37.02,completed
CHG0002607,EV000015,ST002,2025-12-23T18:00:00Z,49.9,29.27,94.14,47.9,40.04,completed
CHG0002608,EV000447,ST003,2025-12-23T21:00:00Z,42.0,16.33,80.87,56.21,34.01,completed
CHG0002609,EV000311,ST002,2025-12-24T00:00:00Z,48.3,18.22,74.85,47.26,38.02,completed
CHG0002610,EV000362,ST002,2025-12-24T03:00:00Z,44.4,24.5,89.56,70.22,36.89,completed
CHG0002611,EV000030,ST003,2025-12-24T06:00:00Z,39.9,38.05,74.27,49.28,39.19,completed
CHG0002612,EV000372,ST003,2025-12-24T09:00:00Z,51.9,21.88,71.62,53.5,38.54,completed
CHG0002613,EV000362,ST004,2025-12-24T12:00:00Z,62.6,28.8,70.45,48.37,43.46,completed
CHG0002614,EV000389,ST004,2025-12-24T15:00:00Z,38.3,36.46,78.22,72.11,41.43,completed
CHG0002615,EV000438,ST001,2025-12-24T18:00:00Z,51.5,27.82,91.72,48.44,37.32,completed
CHG0002616,EV000251,ST002,2025-12-24T21:00:00Z,47.8,13.87,85.32,50.7,38.02,completed
CHG0002617,EV000216,ST001,2025-12-25T00:00:00Z,34.6,41.71,96.79,62.9,42.45,completed
CHG0002618,EV000147,ST002,2025-12-25T03:00:00Z,52.6,22.42,89.96,62.63,45.52,completed
CHG0002619,EV000243,ST004,2025-12-25T06:00:00Z,57.3,17.54,74.44,57.85,34.73,completed
CHG0002620,EV000281,ST003,2025-12-25T09:00:00Z,37.9,26.5,92.82,65.16,33.59,completed
CHG0002621,EV000004,ST004,2025-12-25T12:00:00Z,49.2,40.28,77.21,55.02,32.89,completed
CHG0002622,EV000427,ST001,2025-12-25T15:00:00Z,29.2,28.62,81.63,56.05,40.69,completed
CHG0002623,EV000248,ST004,2025-12-25T18:00:00Z,56.4,28.36,82.67,58.08,36.46,completed
CHG0002624,EV000304,ST004,2025-12-25T21:00:00Z,48.4,20.23,84.3,58.17,34.45,completed
CHG0002625,EV000295,ST003,2025-12-26T00:00:00Z,63.4,44.58,79.72,65.58,39.56,completed
CHG0002626,EV000486,ST003,2025-12-26T03:00:00Z,45.0,12.39,90.41,74.33,45.06,completed
CHG0002627,EV000099,ST004,2025-12-26T06:00:00Z,61.3,32.44,91.93,54.73,41.83,completed
CHG0002628,EV000157,ST002,2025-12-26T09:00:00Z,40.4,10.64,88.43,49.5,37.86,completed
CHG0002629,EV000264,ST003,2025-12-26T12:00:00Z,46.5,20.7,71.16,53.04,36.6,completed
CHG0002630,EV000117,ST004,2025-12-26T15:00:00Z,61.4,28.87,83.77,68.11,45.28,completed
CHG0002631,EV000027,ST001,2025-12-26T18:00:00Z,48.7,32.17,75.74,59.16,39.95,completed
CHG0002632,EV000172,ST001,2025-12-26T21:00:00Z,36.3,35.03,96.54,52.95,34.51,completed
CHG0002633,EV000061,ST001,2025-12-27T00:00:00Z,36.9,21.95,75.42,57.79,37.29,completed
CHG0002634,EV000406,ST003,2025-12-27T03:00:00Z,56.8,35.82,73.36,53.57,52.28,completed
CHG0002635,EV000460,ST003,2025-12-27T06:00:00Z,60.9,19.62,87.01,63.96,38.51,completed
CHG0002636,EV000449,ST001,2025-12-27T09:00:00Z,61.3,33.96,77.15,54.08,50.89,completed
CHG0002637,EV000048,ST004,2025-12-27T12:00:00Z,45.7,29.8,82.94,69.36,41.93,completed
CHG0002638,EV000120,ST002,2025-12-27T15:00:00Z,50.2,24.33,76.85,43.01,36.47,completed
CHG0002639,EV000143,ST003,2025-12-27T18:00:00Z,45.7,31.01,81.59,50.32,34.26,completed
CHG0002640,EV000151,ST001,2025-12-27T21:00:00Z,94.8,26.02,79.97,55.34,36.42,completed
CHG0002641,EV000384,ST001,2025-12-28T00:00:00Z,44.8,25.53,74.08,59.25,35.52,completed
CHG0002642,EV000267,ST003,2025-12-28T03:00:00Z,38.9,17.23,83.92,58.14,36.55,completed
CHG0002643,EV000412,ST004,2025-12-28T06:00:00Z,100.6,42.09,78.81,39.77,33.36,completed
CHG0002644,EV000492,ST001,2025-12-28T09:00:00Z,34.8,23.98,88.85,58.08,39.27,completed
CHG0002645,EV000241,ST003,2025-12-28T12:00:00Z,53.1,15.29,85.71,44.34,41.58,completed
CHG0002646,EV000396,ST003,2025-12-28T15:00:00Z,49.9,22.33,93.25,49.24,51.72,completed
CHG0002647,EV000124,ST004,2025-12-28T18:00:00Z,44.0,17.11,85.86,67.51,40.82,completed
CHG0002648,EV000219,ST001,2025-12-28T21:00:00Z,57.3,32.83,81.54,54.76,39.8,completed
CHG0002649,EV000179,ST002,2025-12-29T00:00:00Z,39.5,31.78,83.54,54.28,37.68,completed
CHG0002650,EV000466,ST004,2025-12-29T03:00:00Z,48.9,10.0,91.4,38.29,35.49,completed
CHG0002651,EV000089,ST002,2025-12-29T06:00:00Z,45.8,39.56,79.98,45.65,31.31,completed
CHG0002652,EV000236,ST003,2025-12-29T09:00:00Z,51.8,20.69,91.41,67.01,38.26,completed
CHG0002653,EV000318,ST001,2025-12-29T12:00:00Z,49.1,43.57,74.0,64.76,33.13,completed
CHG0002654,EV000273,ST003,2025-12-29T15:00:00Z,42.1,30.64,80.83,63.55,32.51,completed
CHG0002655,EV000342,ST001,2025-12-29T18:00:00Z,108.4,37.63,93.96,55.7,35.8,completed
CHG0002656,EV000145,ST003,2025-12-29T21:00:00Z,35.3,18.1,78.28,51.74,39.87,completed
CHG0002657,EV000313,ST002,2025-12-30T00:00:00Z,34.0,33.36,93.9,62.06,30.18,completed
CHG0002658,EV000064,ST004,2025-12-30T03:00:00Z,44.0,15.11,79.84,49.6,37.93,completed
CHG0002659,EV000203,ST002,2025-12-30T06:00:00Z,54.5,23.06,85.56,55.67,36.39,completed
CHG0002660,EV000251,ST003,2025-12-30T09:00:00Z,48.7,39.78,81.91,64.51,41.99,completed
CHG0002661,EV000351,ST001,2025-12-30T12:00:00Z,50.9,41.4,73.84,46.56,38.78,completed
CHG0002662,EV000285,ST003,2025-12-30T15:00:00Z,98.4,18.18,71.98,51.17,37.65,completed
CHG0002663,EV000311,ST004,2025-12-30T18:00:00Z,47.8,14.19,83.08,48.07,41.76,completed
CHG0002664,EV000394,ST003,2025-12-30T21:00:00Z,48.6,43.92,94.45,48.87,35.44,completed
CHG0002665,EV000359,ST003,2025-12-31T00:00:00Z,36.3,16.07,89.91,51.16,35.99,completed
CHG0002666,EV000094,ST004,2025-12-31T03:00:00Z,36.8,27.06,87.05,61.69,37.42,completed
CHG0002667,EV000003,ST002,2025-12-31T06:00:00Z,52.1,38.27,85.46,84.39,33.72,completed
CHG0002668,EV000484,ST002,2025-12-31T09:00:00Z,38.3,31.58,90.27,50.48,39.56,completed
CHG0002669,EV000215,ST003,2025-12-31T12:00:00Z,48.5,26.63,82.32,57.6,36.39,completed
CHG0002670,EV000125,ST001,2025-12-31T15:00:00Z,61.0,40.92,80.86,55.31,40.27,completed
